generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,elapsed_sec
918,1,1.632812,1.060986,1.218750,1.632812,1.218750,3.416016,305,46,25,0.27
919,1,1.498047,1.023514,1.183594,1.498047,1.183594,3.416016,308,53,29,0.15
920,1,-1.705078,-2.611689,-2.480469,-1.705078,-2.480469,3.416016,317,48,27,0.45
921,1,1.617188,1.056299,1.160156,1.617188,1.160156,3.416016,320,55,27,0.14
922,1,0.435547,-0.110842,-0.021484,0.435547,-0.021484,3.416016,318,49,27,0.31
923,1,-1.060547,-1.770703,-1.705078,-1.060547,-1.705078,3.416016,318,49,27,0.30
924,1,1.943359,1.434029,1.744141,1.943359,1.744141,3.416016,282,57,28,0.14
925,1,1.970703,1.363580,1.392578,1.970703,1.392578,3.416016,291,45,25,0.14
926,1,1.894531,1.036105,1.205078,1.894531,1.205078,3.416016,307,55,27,0.15
927,1,-0.962891,-1.603557,-1.519531,-0.962891,-1.519531,3.416016,305,47,24,0.27
928,1,-0.437500,-1.591002,-1.761719,-0.437500,-1.761719,3.416016,296,44,25,0.29
929,1,1.511719,0.990650,1.128906,1.511719,1.128906,3.416016,301,55,28,0.15
930,1,0.873047,-0.421389,-0.503906,0.873047,-0.503906,3.416016,302,46,26,0.28
931,1,2.261719,1.586555,1.632812,2.261719,1.632812,3.416016,307,49,27,0.27
932,1,-0.279297,-1.082727,-0.871094,-0.279297,-0.871094,3.416016,230,45,25,0.27
933,1,1.251953,-0.284654,0.005859,1.251953,0.005859,3.416016,247,57,27,0.44
934,1,1.220703,0.682098,0.767578,1.220703,0.767578,3.416016,266,49,27,0.15
935,1,1.748047,1.167627,1.373047,1.748047,1.373047,3.416016,276,49,26,0.15
936,1,1.800781,0.605537,0.531250,1.800781,0.531250,3.416016,270,57,30,0.29
937,1,0.427734,-0.506018,-0.359375,0.427734,-0.359375,3.416016,273,45,24,0.28
938,1,0.638672,-1.385297,-1.294922,0.638672,-1.294922,3.416016,279,50,26,0.42
939,1,-0.380859,-1.685914,-1.625000,-0.380859,-1.625000,3.416016,287,53,29,0.41
940,1,1.765625,0.941412,1.144531,1.765625,1.144531,3.416016,288,58,30,0.14
941,1,0.806641,0.309221,0.427734,0.806641,0.427734,3.416016,294,45,25,0.14
942,1,2.558594,1.004668,1.080078,2.558594,1.080078,3.416016,294,44,24,0.28
943,1,1.011719,0.262402,0.287109,1.011719,0.287109,3.416016,303,45,26,0.28
944,1,1.615234,1.204445,1.351562,1.615234,1.351562,3.416016,294,47,26,0.14
945,1,0.294922,-0.232223,-0.062500,0.294922,-0.062500,3.416016,289,54,28,0.15
946,1,0.458984,-0.260703,-0.152344,0.458984,-0.152344,3.416016,291,57,30,0.15
947,1,-0.216797,-1.080670,-0.974609,-0.216797,-0.974609,3.416016,290,50,26,0.42
948,1,2.529297,1.577309,1.755859,2.529297,1.755859,3.416016,280,56,28,0.15
949,1,1.048828,0.193105,0.269531,1.048828,0.269531,3.416016,276,49,29,0.28
950,1,1.611328,0.495363,0.365234,1.611328,0.365234,3.416016,267,58,28,0.28
951,1,2.482422,1.265637,1.513672,2.482422,1.513672,3.416016,216,58,28,0.29
952,1,1.863281,1.192777,1.335938,1.863281,1.335938,3.416016,234,46,25,0.28
953,1,2.150391,0.374488,0.076172,2.150391,0.076172,3.416016,250,57,29,0.40
954,1,2.470703,1.918439,2.039062,2.470703,2.039062,3.416016,243,45,25,0.13
955,1,-0.796875,-1.411369,-1.199219,-0.796875,-1.199219,3.416016,246,59,31,0.28
956,1,-0.455078,-1.490814,-1.595703,-0.455078,-1.595703,3.416016,233,46,25,0.42
957,1,1.695312,1.180551,1.269531,1.695312,1.269531,3.416016,233,47,24,0.14
958,1,2.294922,1.507871,1.585938,2.294922,1.585938,3.416016,237,46,24,0.27
959,1,0.013672,-0.767279,-0.828125,0.013672,-0.828125,3.416016,239,46,25,0.28
960,1,1.173828,0.576607,0.691406,1.173828,0.691406,3.416016,236,44,24,0.14
961,1,0.906250,-0.286389,-0.261719,0.906250,-0.261719,3.416016,245,47,26,0.30
962,1,1.945312,1.305133,1.367188,1.945312,1.367188,3.416016,235,59,31,0.14
963,1,-2.169922,-3.611895,-3.427734,-2.169922,-3.427734,3.416016,244,47,26,0.38
964,1,-1.515625,-3.181352,-3.015625,-1.515625,-3.015625,3.416016,236,45,27,0.54
965,1,1.146484,0.674727,0.894531,1.146484,0.894531,3.416016,243,44,24,0.14
966,1,1.312500,0.366990,0.482422,1.312500,0.482422,3.416016,246,49,26,0.30
967,1,0.941406,0.031887,0.095703,0.941406,0.095703,3.416016,234,43,24,0.29
968,1,-0.130859,-1.633191,-1.478516,-0.130859,-1.478516,3.416016,239,46,25,0.42
969,1,0.873047,0.403070,0.595703,0.873047,0.595703,3.416016,254,43,24,0.14
970,1,-1.671875,-2.963969,-2.828125,-1.671875,-2.828125,3.416016,250,48,27,0.42
971,1,1.507812,1.004695,1.177734,1.507812,1.177734,3.416016,235,45,26,0.29
972,1,1.949219,1.165564,1.335938,1.949219,1.335938,3.416016,250,55,26,0.29
973,1,1.154297,0.662668,0.771484,1.154297,0.771484,3.416016,262,50,26,0.14
974,1,-0.580078,-1.324906,-1.339844,-0.580078,-1.339844,3.416016,276,49,27,0.28
975,1,2.019531,1.623795,1.769531,2.019531,1.769531,3.416016,269,47,26,0.14
976,1,2.578125,1.730955,1.654297,2.578125,1.654297,3.416016,280,47,25,0.31
977,1,1.589844,1.172424,1.310547,1.589844,1.310547,3.416016,279,46,26,0.14
978,1,0.396484,-0.131750,-0.138672,0.396484,-0.138672,3.416016,279,55,29,0.27
979,1,1.779297,0.076424,0.169922,1.779297,0.169922,3.416016,282,48,26,0.27
980,1,-1.072266,-1.889965,-1.785156,-1.072266,-1.785156,3.416016,277,48,26,0.42
981,1,-0.851562,-2.282162,-2.191406,-0.851562,-2.191406,3.416016,281,45,25,0.43
982,1,2.216797,1.910279,2.076172,2.216797,2.076172,3.416016,286,46,27,0.15
983,1,0.953125,0.052729,0.035156,0.953125,0.035156,3.416016,288,46,26,0.28
984,1,-1.123047,-1.547299,-1.480469,-1.123047,-1.480469,3.416016,284,43,24,0.26
985,1,2.037109,1.638803,1.777344,2.037109,1.777344,3.416016,291,47,26,0.28
986,1,0.833984,0.399264,0.396484,0.833984,0.396484,3.416016,296,47,26,0.14
987,1,2.357422,1.809018,1.876953,2.357422,1.876953,3.416016,285,47,24,0.27
988,1,-1.154297,-1.449162,-1.326172,-1.154297,-1.326172,3.416016,291,45,26,0.28
989,1,1.095703,0.787998,0.917969,1.095703,0.917969,3.416016,299,43,24,0.14
990,1,-2.433594,-4.264180,-4.230469,-2.433594,-4.230469,3.416016,292,46,27,0.41
991,1,2.564453,2.062844,2.105469,2.564453,2.105469,3.416016,290,49,26,0.13
992,1,-1.849609,-2.476932,-2.544922,-1.849609,-2.544922,3.416016,288,45,24,0.29
993,1,-0.359375,-0.862668,-0.742188,-0.359375,-0.742188,3.416016,300,45,24,0.27
994,1,0.941406,0.471639,0.589844,0.941406,0.589844,3.416016,300,51,26,0.29
995,1,0.957031,0.024152,-0.197266,0.957031,-0.197266,3.416016,294,44,26,0.27
996,1,0.863281,0.450988,0.429688,0.863281,0.429688,3.416016,294,43,24,0.15
997,1,2.507812,1.966029,2.044922,2.507812,2.044922,3.416016,298,51,28,0.29
998,1,0.896484,0.541348,0.613281,0.896484,0.613281,3.416016,291,48,27,0.13
999,1,0.423828,0.025432,0.001953,0.423828,0.001953,3.416016,284,43,25,0.13
1000,1,1.302734,0.338285,0.478516,1.302734,0.478516,3.416016,285,55,29,0.29
1001,1,-0.505859,-1.139387,-1.027344,-0.505859,-1.027344,3.416016,283,47,26,0.28
1002,1,1.128906,0.667912,0.746094,1.128906,0.746094,3.416016,287,48,27,0.29
1003,1,1.128906,0.606211,0.773438,1.128906,0.773438,3.416016,289,46,24,0.29
1004,1,-3.042969,-4.839258,-4.964844,-3.042969,-4.964844,3.416016,270,46,25,0.56
1005,1,1.322266,-0.046826,0.105469,1.322266,0.105469,3.416016,264,42,24,0.28
1006,1,2.904297,1.854937,1.421875,2.904297,1.421875,3.416016,265,46,26,0.28
1007,1,0.912109,0.471320,0.564453,0.912109,0.564453,3.416016,259,44,25,0.14
1008,1,1.246094,0.019096,0.070312,1.246094,0.070312,3.416016,266,44,25,0.40
1009,1,-0.781250,-1.581016,-1.492188,-0.781250,-1.492188,3.416016,274,47,26,0.28
1010,1,1.505859,0.738203,0.939453,1.505859,0.939453,3.416016,270,43,25,0.41
1011,1,2.582031,2.082037,2.171875,2.582031,2.171875,3.416016,275,46,26,0.14
1012,1,1.851562,1.402352,1.525391,1.851562,1.525391,3.416016,264,46,24,0.14
1013,1,0.515625,-1.169461,-1.076172,0.515625,-1.076172,3.416016,277,47,26,0.54
1014,1,1.308594,0.881393,0.947266,1.308594,0.947266,3.416016,274,50,27,0.14
1015,1,0.240234,-0.481457,-0.492188,0.240234,-0.492188,3.416016,266,49,27,0.42
1016,1,1.111328,0.815180,0.976562,1.111328,0.976562,3.416016,260,45,25,0.14
1017,1,0.054688,-1.033885,-0.978516,0.054688,-0.978516,3.416016,270,42,24,0.28
1018,1,-1.056641,-1.670414,-1.734375,-1.056641,-1.734375,3.416016,269,45,24,0.29
1019,1,0.525391,-0.593203,-0.632812,0.525391,-0.632812,3.416016,262,46,25,0.27
1020,1,1.636719,1.212500,1.396484,1.636719,1.396484,3.416016,273,46,25,0.15
1021,1,1.847656,1.419314,1.570312,1.847656,1.570312,3.416016,286,44,25,0.15
1022,1,1.548828,0.866885,0.982422,1.548828,0.982422,3.416016,288,46,25,0.42
1023,1,-1.041016,-1.805205,-1.775391,-1.041016,-1.775391,3.416016,296,45,25,0.30
1024,1,0.511719,0.039555,0.150391,0.511719,0.150391,3.416016,303,46,25,0.15
1025,1,-1.417969,-2.685371,-2.796875,-1.417969,-2.796875,3.416016,303,47,25,0.39
1026,1,2.394531,1.708107,1.675781,2.394531,1.675781,3.416016,303,44,24,0.30
1027,1,2.167969,1.759432,1.921875,2.167969,1.921875,3.416016,302,49,27,0.13
1028,1,1.283203,0.404078,0.427734,1.283203,0.427734,3.416016,308,43,24,0.27
1029,1,1.025391,0.165139,0.261719,1.025391,0.261719,3.416016,301,48,26,0.27
1030,1,1.406250,0.838189,0.927734,1.406250,0.927734,3.416016,301,46,26,0.28
1031,1,2.457031,1.459316,1.394531,2.457031,1.394531,3.416016,306,41,24,0.28
1032,1,1.355469,0.337912,0.421875,1.355469,0.421875,3.416016,297,48,27,0.27
1033,1,1.648438,1.003881,0.945312,1.648438,0.945312,3.416016,294,44,25,0.27
1034,1,1.841797,1.406926,1.498047,1.841797,1.498047,3.416016,289,46,24,0.14
1035,1,1.197266,0.467557,0.474609,1.197266,0.474609,3.416016,289,44,26,0.28
1036,1,1.529297,0.934566,1.109375,1.529297,1.109375,3.416016,289,48,27,0.13
1037,1,0.175781,-0.422041,-0.429688,0.175781,-0.429688,3.416016,289,43,24,0.26
1038,1,1.847656,1.383637,1.466797,1.847656,1.466797,3.416016,288,42,24,0.27
1039,1,1.947266,1.298104,1.347656,1.947266,1.347656,3.416016,286,51,27,0.29
1040,1,2.251953,1.371178,1.279297,2.251953,1.279297,3.416016,288,44,28,0.27
1041,1,-0.101562,-0.760893,-0.806641,-0.101562,-0.806641,3.416016,281,46,25,0.30
1042,1,0.308594,-0.131357,0.062500,0.308594,0.062500,3.416016,283,48,26,0.25
1043,1,1.529297,1.189695,1.316406,1.529297,1.316406,3.416016,284,43,26,0.13
1044,1,-0.544922,-1.261285,-1.140625,-0.544922,-1.140625,3.416016,282,47,26,0.29
1045,1,0.433594,-0.375678,-0.296875,0.433594,-0.296875,3.416016,279,45,26,0.28
1046,1,1.544922,1.056088,1.187500,1.544922,1.187500,3.416016,285,52,28,0.13
1047,1,1.263672,0.341301,0.533203,1.263672,0.533203,3.416016,147,50,27,0.40
1048,1,2.132812,0.593646,0.730469,2.132812,0.730469,3.416016,183,52,28,0.40
1049,1,2.951172,2.141211,2.464844,2.951172,2.464844,3.416016,208,45,26,0.14
1050,1,2.406250,1.677871,1.871094,2.406250,1.871094,3.416016,223,45,26,0.28
1051,1,1.976562,1.446885,1.609375,1.976562,1.609375,3.416016,232,51,29,0.28
1052,1,1.005859,0.292648,0.443359,1.005859,0.443359,3.416016,234,43,27,0.28
1053,1,1.494141,0.911844,1.082031,1.494141,1.082031,3.416016,236,47,26,0.15
1054,1,-0.171875,-0.915670,-0.791016,-0.171875,-0.791016,3.416016,249,44,25,0.28
1055,1,-0.302734,-1.149900,-0.998047,-0.302734,-0.998047,3.416016,256,50,27,0.28
1056,1,2.400391,1.624887,1.839844,2.400391,1.839844,3.416016,256,50,27,0.14
1057,1,0.990234,-0.687904,-0.703125,0.990234,-0.703125,3.416016,269,49,27,0.42
1058,1,0.828125,0.416430,0.578125,0.828125,0.578125,3.416016,271,46,27,0.14
1059,1,-0.853516,-2.094436,-2.169922,-0.853516,-2.169922,3.416016,271,45,25,0.29
1060,1,1.828125,1.166086,1.361328,1.828125,1.361328,3.416016,284,45,26,0.14
1061,1,1.515625,0.662178,0.833984,1.515625,0.833984,3.416016,280,49,27,0.29
1062,1,1.806641,1.141953,1.210938,1.806641,1.210938,3.416016,274,48,26,0.28
1063,1,1.359375,0.721822,0.878906,1.359375,0.878906,3.416016,274,49,28,0.15
1064,1,1.015625,0.207113,0.267578,1.015625,0.267578,3.416016,273,43,25,0.27
1065,1,0.738281,0.172078,0.324219,0.738281,0.324219,3.416016,278,49,28,0.14
1066,1,-0.531250,-1.562998,-1.455078,-0.531250,-1.455078,3.416016,279,49,26,0.28
1067,1,2.613281,1.465322,1.402344,2.613281,1.402344,3.416016,279,41,26,0.29
1068,1,-0.644531,-1.646281,-1.728516,-0.644531,-1.728516,3.416016,283,51,28,0.41
1069,1,1.716797,0.994701,1.093750,1.716797,1.093750,3.416016,271,49,28,0.15
1070,1,-0.835938,-1.355000,-1.166016,-0.835938,-1.166016,3.416016,272,47,26,0.27
1071,1,1.669922,0.279662,0.390625,1.669922,0.390625,3.416016,271,46,25,0.44
1072,1,1.621094,0.439279,0.529297,1.621094,0.529297,3.416016,266,42,24,0.27
1073,1,1.013672,0.478672,0.755859,1.013672,0.755859,3.416016,266,41,25,0.13
1074,1,1.613281,1.133127,1.275391,1.613281,1.275391,3.416016,253,45,25,0.14
1075,1,1.347656,-0.064592,0.093750,1.347656,0.093750,3.416016,258,48,26,0.28
1076,1,1.416016,0.797908,0.947266,1.416016,0.947266,3.416016,252,45,26,0.14
1077,1,1.099609,0.577814,0.753906,1.099609,0.753906,3.416016,256,48,27,0.15
1078,1,0.490234,-0.605820,-0.544922,0.490234,-0.544922,3.416016,257,47,27,0.43
1079,1,0.521484,-0.029986,0.095703,0.521484,0.095703,3.416016,265,46,27,0.14
1080,1,1.441406,0.796750,0.957031,1.441406,0.957031,3.416016,271,47,27,0.15
1081,1,1.523438,0.912521,1.189453,1.523438,1.189453,3.416016,273,49,28,0.15
1082,1,0.525391,-0.258100,-0.263672,0.525391,-0.263672,3.416016,281,43,25,0.14
1083,1,1.445312,0.538330,0.636719,1.445312,0.636719,3.416016,290,44,26,0.41
1084,1,0.150391,-0.462879,-0.312500,0.150391,-0.312500,3.416016,286,49,28,0.27
1085,1,1.910156,1.177750,1.480469,1.910156,1.480469,3.416016,288,51,28,0.15
1086,1,1.648438,1.137750,1.283203,1.648438,1.283203,3.416016,281,49,28,0.14
1087,1,2.488281,1.809174,1.957031,2.488281,1.957031,3.416016,286,43,26,0.29
1088,1,0.712891,0.019133,0.162109,0.712891,0.162109,3.416016,300,51,29,0.15
1089,1,-2.460938,-3.743682,-3.609375,-2.460938,-3.609375,3.416016,292,47,25,0.42
1090,1,2.830078,1.596828,1.531250,2.830078,1.531250,3.416016,198,46,26,0.28
1091,1,1.404297,0.778094,1.027344,1.404297,1.027344,3.416016,240,51,29,0.15
1092,1,-0.248047,-1.504846,-1.378906,-0.248047,-1.378906,3.416016,271,45,27,0.28
1093,1,1.490234,0.798252,0.814453,1.490234,0.814453,3.416016,259,47,28,0.29
1094,1,1.185547,0.018424,-0.121094,1.185547,-0.121094,3.416016,265,42,26,0.27
1095,1,-0.726562,-1.386664,-1.175781,-0.726562,-1.175781,3.416016,269,52,29,0.26
1096,1,0.990234,0.568939,0.705078,0.990234,0.705078,3.416016,282,49,26,0.13
1097,1,-0.955078,-1.828893,-2.056641,-0.955078,-2.056641,3.416016,278,45,24,0.29
1098,1,-0.419922,-1.679986,-1.566406,-0.419922,-1.566406,3.416016,277,47,26,0.44
1099,1,1.888672,1.307512,1.322266,1.888672,1.322266,3.416016,271,43,25,0.14
1100,1,2.283203,1.040920,0.644531,2.283203,0.644531,3.416016,281,43,25,0.41
1101,1,1.583984,0.544973,0.335938,1.583984,0.335938,3.416016,278,46,25,0.28
1102,1,2.275391,1.833900,1.886719,2.275391,1.886719,3.416016,285,47,26,0.14
1103,1,1.037109,0.165445,0.193359,1.037109,0.193359,3.416016,288,45,27,0.28
1104,1,2.691406,1.955162,2.087891,2.691406,2.087891,3.416016,290,47,26,0.30
1105,1,-0.996094,-1.522010,-1.378906,-0.996094,-1.378906,3.416016,288,52,29,0.29
1106,1,1.222656,0.777518,0.916016,1.222656,0.916016,3.416016,286,49,27,0.14
1107,1,1.640625,1.210029,1.373047,1.640625,1.373047,3.416016,289,43,25,0.14
1108,1,1.478516,0.768641,0.693359,1.478516,0.693359,3.416016,293,44,26,0.25
1109,1,2.349609,1.854154,1.988281,2.349609,1.988281,3.416016,287,44,27,0.14
1110,1,0.738281,-0.095447,0.000000,0.738281,0.000000,3.416016,290,47,24,0.41
1111,1,-0.642578,-1.846937,-1.775391,-0.642578,-1.775391,3.416016,278,41,25,0.27
1112,1,1.208984,0.697471,0.835938,1.208984,0.835938,3.416016,273,48,24,0.14
1113,1,0.580078,-0.280268,-0.250000,0.580078,-0.250000,3.416016,279,40,25,0.28
1114,1,1.566406,0.754547,0.841797,1.566406,0.841797,3.416016,273,42,25,0.28
1115,1,-0.472656,-1.059650,-0.917969,-0.472656,-0.917969,3.416016,285,43,26,0.44
1116,1,1.544922,-0.079941,0.005859,1.544922,0.005859,3.416016,289,42,26,0.55
1117,1,1.259766,0.726326,0.888672,1.259766,0.888672,3.416016,292,45,27,0.14
1118,1,1.515625,1.027920,1.175781,1.515625,1.175781,3.416016,291,47,27,0.14
1119,1,1.878906,1.293141,1.494141,1.878906,1.494141,3.416016,294,47,28,0.15
1120,1,1.636719,0.720408,0.857422,1.636719,0.857422,3.416016,297,43,26,0.43
1121,1,0.416016,-1.000012,-1.265625,0.416016,-1.265625,3.416016,289,47,27,0.41
1122,1,-0.341797,-1.314365,-1.228516,-0.341797,-1.228516,3.416016,293,43,26,0.28
1123,1,0.753906,0.055164,0.095703,0.753906,0.095703,3.416016,299,43,26,0.13
1124,1,-0.589844,-1.518762,-1.500000,-0.589844,-1.500000,3.416016,291,44,26,0.42
1125,1,2.027344,1.469049,1.615234,2.027344,1.615234,3.416016,293,42,25,0.14
1126,1,-1.109375,-2.352193,-2.400391,-1.109375,-2.400391,3.416016,301,43,26,0.39
1127,1,-1.138672,-1.892350,-1.822266,-1.138672,-1.822266,3.416016,315,42,26,0.27
1128,1,-0.335938,-1.189248,-1.222656,-0.335938,-1.222656,3.416016,309,47,27,0.28
1129,1,-0.457031,-1.828896,-1.761719,-0.457031,-1.761719,3.416016,298,40,25,0.41
1130,1,1.730469,1.121193,1.289062,1.730469,1.289062,3.416016,310,46,28,0.14
1131,1,1.205078,-0.049268,0.068359,1.205078,0.068359,3.416016,185,46,28,0.41
1132,1,1.041016,0.418061,0.609375,1.041016,0.609375,3.416016,242,41,25,0.14
1133,1,1.236328,-0.475635,-0.335938,1.236328,-0.335938,3.416016,256,41,25,0.57
1134,1,-0.458984,-1.412357,-1.236328,-0.458984,-1.236328,3.416016,254,47,27,0.28
1135,1,-1.210938,-1.967520,-1.808594,-1.210938,-1.808594,3.416016,266,46,28,0.29
1136,1,1.242188,0.476854,0.617188,1.242188,0.617188,3.416016,269,43,26,0.14
1137,1,1.218750,-0.193502,-0.115234,1.218750,-0.115234,3.416016,275,40,25,0.28
1138,1,1.408203,0.618789,0.656250,1.408203,0.656250,3.416016,266,44,25,0.14
1139,1,1.818359,0.232400,0.382812,1.818359,0.382812,3.416016,274,40,25,0.29
1140,1,1.402344,0.630010,0.859375,1.402344,0.859375,3.416016,268,47,27,0.14
1141,1,0.773438,-0.677502,-0.707031,0.773438,-0.707031,3.416016,263,42,26,0.45
1142,1,-0.177734,-1.312223,-1.199219,-0.177734,-1.199219,3.416016,269,46,27,0.42
1143,1,2.285156,1.347004,1.736328,2.285156,1.736328,3.416016,260,45,28,0.12
1144,1,2.312500,1.656961,2.000000,2.312500,2.000000,3.416016,262,46,27,0.13
1145,1,1.763672,0.972432,1.093750,1.763672,1.093750,3.416016,215,47,26,0.14
1146,1,2.437500,0.882391,0.820312,2.437500,0.820312,3.416016,235,52,28,0.29
1147,1,-0.318359,-1.563969,-1.541016,-0.318359,-1.541016,3.416016,242,43,27,0.40
1148,1,1.187500,0.435613,0.679688,1.187500,0.679688,3.416016,250,43,25,0.14
1149,1,1.917969,0.811152,1.167969,1.917969,1.167969,3.416016,248,45,27,0.26
1150,1,2.031250,1.062557,1.519531,2.031250,1.519531,3.416016,242,43,25,0.14
1151,1,0.466797,-0.903111,-0.677734,0.466797,-0.677734,3.416016,247,49,30,0.29
1152,1,1.935547,0.579131,0.611328,1.935547,0.611328,3.416016,241,48,27,0.27
1153,1,-0.578125,-1.743240,-1.544922,-0.578125,-1.544922,3.416016,247,45,26,0.29
1154,1,3.000000,1.645018,1.728516,3.000000,1.728516,3.416016,264,44,27,0.28
1155,1,0.138672,-1.306293,-1.164062,0.138672,-1.164062,3.416016,268,43,26,0.44
1156,1,1.275391,0.527021,0.759766,1.275391,0.759766,3.416016,273,50,27,0.15
1157,1,2.369141,1.443836,1.599609,2.369141,1.599609,3.416016,265,50,27,0.13
1158,1,0.498047,-0.629891,-0.568359,0.498047,-0.568359,3.416016,272,41,25,0.42
1159,1,3.164062,1.516510,1.785156,3.164062,1.785156,3.416016,271,46,27,0.27
1160,1,1.988281,0.705811,0.802734,1.988281,0.802734,3.416016,263,51,28,0.42
1161,1,0.927734,-0.061381,0.115234,0.927734,0.115234,3.416016,270,45,26,0.29
1162,1,1.150391,-0.077213,0.039062,1.150391,0.039062,3.416016,261,44,26,0.55
1163,1,1.595703,0.704936,0.812500,1.595703,0.812500,3.416016,286,48,28,0.28
1164,1,1.300781,0.391172,0.615234,1.300781,0.615234,3.416016,288,46,27,0.27
1165,1,1.460938,0.610141,0.755859,1.460938,0.755859,3.416016,288,48,27,0.14
1166,1,-0.931641,-2.150271,-2.107422,-0.931641,-2.107422,3.416016,288,42,27,0.44
1167,1,2.582031,1.625451,1.654297,2.582031,1.654297,3.416016,294,42,25,0.14
1168,1,1.628906,0.687219,0.740234,1.628906,0.740234,3.416016,293,45,27,0.12
1169,1,1.544922,0.547865,0.726562,1.544922,0.726562,3.416016,289,44,26,0.14
1170,1,-0.015625,-1.257340,-1.101562,-0.015625,-1.101562,3.416016,287,49,29,0.41
1171,1,1.757812,1.051453,1.107422,1.757812,1.107422,3.416016,302,51,28,0.14
1172,1,1.796875,1.288125,1.386719,1.796875,1.386719,3.416016,308,53,29,0.14
1173,1,1.072266,0.198641,0.298828,1.072266,0.298828,3.416016,298,40,25,0.27
1174,1,0.123047,-1.185688,-1.261719,0.123047,-1.261719,3.416016,292,42,28,0.26
1175,1,2.000000,1.019191,1.095703,2.000000,1.095703,3.416016,290,44,27,0.40
1176,1,1.822266,0.626668,0.552734,1.822266,0.552734,3.416016,277,44,27,0.28
1177,1,3.376953,1.968926,1.957031,3.376953,1.957031,3.416016,289,52,28,0.27
1178,1,2.763672,1.868877,1.925781,2.763672,1.925781,3.416016,286,43,27,0.28
1179,1,0.625000,-0.917764,-0.970703,0.625000,-0.970703,3.416016,301,41,26,0.26
1180,1,2.375000,1.349979,1.648438,2.375000,1.648438,3.416016,301,44,27,0.14
1181,1,-0.837891,-2.086070,-2.021484,-0.837891,-2.021484,3.416016,298,49,28,0.40
1182,1,1.916016,0.868883,1.046875,1.916016,1.046875,3.416016,296,45,28,0.28
1183,1,3.898438,2.697369,2.648438,3.898438,2.648438,3.898438,279,54,29,0.28
1184,1,0.488281,-0.426244,-0.367188,0.488281,-0.367188,3.898438,280,42,26,0.26
1185,1,2.001953,0.995746,1.023438,2.001953,1.023438,3.898438,284,45,27,0.14
1186,1,1.673828,0.573658,0.576172,1.673828,0.576172,3.898438,281,46,28,0.28
1187,1,1.623047,0.673025,0.753906,1.623047,0.753906,3.898438,278,53,28,0.14
1188,1,0.822266,-0.122076,0.078125,0.822266,0.078125,3.898438,282,42,26,0.28
1189,1,-0.544922,-1.555473,-1.521484,-0.544922,-1.521484,3.898438,282,51,28,0.29
1190,1,1.697266,0.675023,0.589844,1.697266,0.589844,3.898438,281,43,25,0.14
1191,1,2.259766,1.259764,1.347656,2.259766,1.347656,3.898438,280,48,28,0.29
1192,1,1.822266,0.419566,0.509766,1.822266,0.509766,3.898438,288,43,27,0.29
1193,1,-1.107422,-2.069703,-1.970703,-1.107422,-1.970703,3.898438,291,49,28,0.26
1194,1,1.933594,1.054346,1.222656,1.933594,1.222656,3.898438,291,54,30,0.14
1195,1,2.443359,1.499654,1.681641,2.443359,1.681641,3.898438,284,48,28,0.14
1196,1,0.498047,-0.134857,-0.070312,0.498047,-0.070312,3.898438,296,44,28,0.13
1197,1,2.841797,1.508529,1.533203,2.841797,1.533203,3.898438,294,47,30,0.26
1198,1,-0.724609,-1.609648,-1.443359,-0.724609,-1.443359,3.898438,283,45,28,0.30
1199,1,1.392578,0.551400,0.667969,1.392578,0.667969,3.898438,277,53,29,0.28
