generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,oracle_tax,elapsed_sec
812,1,0.060547,0.014543,-0.003906,0.060547,-0.003906,0.091797,314,14,63,-3.00,11.70
813,1,0.025391,0.005299,0.003906,0.025391,0.003906,0.091797,310,16,62,-3.00,12.40
814,1,0.039062,-0.031643,-0.029297,0.039062,-0.029297,0.091797,294,18,66,-3.00,12.50
815,1,0.048828,-0.018285,-0.017578,0.048828,-0.017578,0.091797,301,13,65,-3.00,11.97
816,1,0.025391,-0.024738,-0.023438,0.025391,-0.023438,0.091797,303,19,67,-3.00,12.42
817,1,0.060547,0.009029,0.003906,0.060547,0.003906,0.091797,305,19,67,-3.00,12.54
818,1,0.025391,-0.049902,-0.048828,0.025391,-0.048828,0.091797,309,12,65,-3.00,11.07
819,1,0.039062,0.016818,0.017578,0.039062,0.017578,0.091797,305,12,65,-3.00,13.62
820,1,0.023438,-0.010117,-0.013672,0.023438,-0.013672,0.091797,313,18,66,-3.00,11.39
821,1,0.003906,-0.038760,-0.039062,0.003906,-0.039062,0.091797,313,11,62,-3.00,13.64
822,1,0.029297,0.003504,-0.007812,0.029297,-0.007812,0.091797,312,15,64,-3.00,12.53
823,1,0.029297,0.005820,0.007812,0.029297,0.007812,0.091797,300,11,65,-3.00,14.55
824,1,0.023438,-0.006836,-0.017578,0.023438,-0.017578,0.091797,304,17,65,-3.00,11.72
825,1,0.052734,-0.017561,-0.015625,0.052734,-0.015625,0.091797,294,10,64,-3.00,10.85
826,1,0.042969,-0.014947,-0.013672,0.042969,-0.013672,0.091797,299,19,67,-3.00,10.87
827,1,0.039062,-0.009789,-0.009766,0.039062,-0.009766,0.091797,307,15,61,-3.00,13.35
828,1,0.013672,-0.019842,-0.019531,0.013672,-0.019531,0.091797,302,17,65,-3.00,14.46
829,1,0.046875,0.015754,0.015625,0.046875,0.015625,0.091797,305,11,62,-3.00,13.84
830,1,0.037109,0.002859,-0.003906,0.037109,-0.003906,0.091797,303,10,63,-3.00,13.24
831,1,0.072266,0.012672,0.015625,0.072266,0.015625,0.091797,300,15,67,-3.00,11.56
832,1,0.025391,0.011305,0.011719,0.025391,0.011719,0.091797,298,15,65,-3.00,11.86
833,1,0.009766,-0.006602,-0.011719,0.009766,-0.011719,0.091797,305,9,63,-3.00,12.32
834,1,0.044922,-0.011299,-0.013672,0.044922,-0.013672,0.091797,305,18,66,-3.00,11.58
835,1,0.044922,-0.024389,-0.025391,0.044922,-0.025391,0.091797,301,10,63,-3.00,11.29
836,1,0.041016,-0.028471,-0.027344,0.041016,-0.027344,0.091797,307,14,66,-3.00,11.08
837,1,0.005859,-0.035451,-0.037109,0.005859,-0.037109,0.091797,305,13,65,-3.00,13.05
838,1,-0.007812,-0.032414,-0.033203,-0.007812,-0.033203,0.091797,302,13,66,-3.00,11.33
839,1,0.035156,0.001518,0.001953,0.035156,0.001953,0.091797,297,13,59,-3.00,13.02
840,1,0.033203,-0.017291,-0.017578,0.033203,-0.017578,0.091797,299,11,61,-3.00,12.40
841,1,0.013672,-0.016549,-0.017578,0.013672,-0.017578,0.091797,293,20,67,-3.00,10.53
842,1,0.023438,-0.027471,-0.023438,0.023438,-0.023438,0.091797,269,13,67,-3.00,11.37
843,1,0.009766,-0.024670,-0.025391,0.009766,-0.025391,0.091797,172,13,65,-3.00,10.39
844,1,0.039062,-0.022100,-0.023438,0.039062,-0.023438,0.091797,207,19,67,-3.00,12.04
845,1,0.042969,-0.014365,-0.015625,0.042969,-0.015625,0.091797,229,18,67,-3.00,12.33
846,1,0.025391,-0.030494,-0.037109,0.025391,-0.037109,0.091797,233,13,65,-3.00,13.05
847,1,0.042969,-0.014350,-0.013672,0.042969,-0.013672,0.091797,260,8,64,-3.00,11.56
848,1,0.052734,-0.020246,-0.019531,0.052734,-0.019531,0.091797,263,9,64,-3.00,10.79
849,1,0.064453,0.003916,0.003906,0.064453,0.003906,0.091797,263,9,64,-3.00,11.27
850,1,0.041016,-0.024891,-0.023438,0.041016,-0.023438,0.091797,271,15,68,-3.00,11.24
851,1,0.031250,-0.014512,-0.009766,0.031250,-0.009766,0.091797,273,21,67,-3.00,13.25
852,1,0.011719,-0.026373,-0.037109,0.011719,-0.037109,0.091797,280,11,65,-3.00,12.53
853,1,0.052734,-0.016557,-0.015625,0.052734,-0.015625,0.091797,276,11,64,-3.00,12.20
854,1,0.033203,-0.024877,-0.025391,0.033203,-0.025391,0.091797,288,8,64,-3.00,12.98
855,1,0.054688,0.013734,0.015625,0.054688,0.015625,0.091797,288,15,66,-3.00,11.06
856,1,0.058594,0.000342,-0.005859,0.058594,-0.005859,0.091797,286,8,66,-3.00,12.83
857,1,0.021484,-0.034734,-0.033203,0.021484,-0.033203,0.091797,287,18,68,-3.00,13.05
858,1,0.058594,0.003330,0.001953,0.058594,0.001953,0.091797,301,10,62,-3.00,11.39
859,1,0.019531,-0.022346,-0.021484,0.019531,-0.021484,0.091797,297,21,68,-3.00,12.01
860,1,0.044922,-0.005975,-0.005859,0.044922,-0.005859,0.091797,302,11,65,-3.00,11.45
861,1,0.048828,-0.015465,-0.013672,0.048828,-0.013672,0.091797,300,9,65,-3.00,11.50
862,1,0.064453,0.011586,0.013672,0.064453,0.013672,0.091797,304,14,65,-3.00,11.99
863,1,0.015625,-0.026383,-0.027344,0.015625,-0.027344,0.091797,300,17,66,-3.00,13.70
864,1,0.052734,-0.008369,-0.007812,0.052734,-0.007812,0.091797,302,10,64,-3.00,10.65
865,1,0.060547,0.000047,0.001953,0.060547,0.001953,0.091797,295,8,67,-3.00,10.90
866,1,0.093750,0.051143,0.046875,0.093750,0.046875,0.093750,290,13,67,-3.00,11.00
867,1,0.027344,-0.029273,-0.029297,0.027344,-0.029297,0.093750,293,9,66,-3.00,10.80
868,1,0.056641,0.008717,0.007812,0.056641,0.007812,0.093750,289,11,64,-3.00,11.47
869,1,0.031250,-0.011955,-0.009766,0.031250,-0.009766,0.093750,290,20,68,-3.00,10.65
870,1,0.041016,0.001295,-0.007812,0.041016,-0.007812,0.093750,291,11,65,-3.00,11.44
871,1,0.017578,-0.020719,-0.021484,0.017578,-0.021484,0.093750,291,16,66,-3.00,10.59
872,1,0.052734,-0.019922,-0.021484,0.052734,-0.021484,0.093750,295,8,64,-3.00,11.22
873,1,0.037109,-0.007320,-0.005859,0.037109,-0.005859,0.093750,310,23,69,-3.00,13.22
874,1,0.062500,-0.008654,-0.011719,0.062500,-0.011719,0.093750,305,7,65,-3.00,11.44
875,1,0.046875,-0.011219,-0.009766,0.046875,-0.009766,0.093750,304,10,67,-3.00,10.81
876,1,0.009766,-0.050602,-0.050781,0.009766,-0.050781,0.093750,311,18,67,-3.00,11.13
877,1,0.035156,-0.001699,-0.011719,0.035156,-0.011719,0.093750,309,14,65,-3.00,11.20
878,1,0.019531,-0.031592,-0.031250,0.019531,-0.031250,0.093750,307,13,64,-3.00,10.09
879,1,0.052734,-0.017084,-0.017578,0.052734,-0.017578,0.093750,311,11,66,-3.00,10.69
880,1,0.050781,-0.002637,-0.001953,0.050781,-0.001953,0.093750,302,8,65,-3.00,12.33
881,1,0.070312,0.006822,0.005859,0.070312,0.005859,0.093750,298,13,66,-3.00,10.81
882,1,0.033203,-0.009187,-0.005859,0.033203,-0.005859,0.093750,293,8,66,-3.00,12.33
883,1,0.060547,-0.013436,-0.013672,0.060547,-0.013672,0.093750,293,10,65,-3.00,10.92
884,1,0.033203,0.010932,0.009766,0.033203,0.009766,0.093750,297,12,66,-3.00,11.63
885,1,0.056641,0.005365,0.005859,0.056641,0.005859,0.093750,304,7,65,-3.00,10.09
886,1,0.039062,-0.011527,-0.011719,0.039062,-0.011719,0.093750,302,11,64,-3.00,11.47
887,1,0.054688,0.001287,0.001953,0.054688,0.001953,0.093750,303,14,67,-3.00,11.80
888,1,0.023438,-0.026633,-0.025391,0.023438,-0.025391,0.093750,305,12,64,-3.00,11.81
889,1,0.039062,-0.014328,-0.015625,0.039062,-0.015625,0.093750,304,7,65,-3.00,10.94
890,1,0.070312,0.014998,0.013672,0.070312,0.013672,0.093750,305,9,65,-3.00,11.06
891,1,0.023438,-0.018020,-0.027344,0.023438,-0.027344,0.093750,303,22,68,-3.00,12.65
892,1,0.048828,-0.018826,-0.019531,0.048828,-0.019531,0.093750,308,11,66,-3.00,11.54
893,1,0.027344,-0.018830,-0.017578,0.027344,-0.017578,0.093750,312,10,65,-3.00,10.79
894,1,0.044922,-0.009996,-0.009766,0.044922,-0.009766,0.093750,312,12,66,-3.00,12.14
895,1,0.039062,-0.035486,-0.035156,0.039062,-0.035156,0.093750,309,16,65,-3.00,12.04
896,1,0.035156,-0.010834,-0.017578,0.035156,-0.017578,0.093750,311,9,65,-3.00,11.76
897,1,0.001953,-0.035043,-0.037109,0.001953,-0.037109,0.093750,311,9,65,-3.00,11.09
898,1,0.037109,-0.020365,-0.021484,0.037109,-0.021484,0.093750,316,9,67,-3.00,11.04
899,1,0.033203,-0.015758,-0.015625,0.033203,-0.015625,0.093750,317,10,64,-3.00,10.61
900,1,0.021484,-0.018162,-0.025391,0.021484,-0.025391,0.093750,312,9,65,-3.00,12.18
901,1,0.027344,-0.021523,-0.019531,0.027344,-0.019531,0.093750,316,9,62,-3.00,12.73
902,1,0.015625,-0.039451,-0.039062,0.015625,-0.039062,0.093750,317,11,67,-3.00,11.97
903,1,0.009766,-0.033059,-0.035156,0.009766,-0.035156,0.093750,317,10,64,-3.00,12.47
904,1,0.015625,-0.029293,-0.029297,0.015625,-0.029297,0.093750,312,10,65,-3.00,11.20
905,1,0.085938,0.019896,0.021484,0.085938,0.021484,0.093750,315,8,65,-3.00,12.08
906,1,0.042969,-0.008701,-0.011719,0.042969,-0.011719,0.093750,316,11,65,-3.00,11.02
907,1,0.023438,-0.031182,-0.029297,0.023438,-0.029297,0.093750,173,15,64,-3.00,11.91
908,1,0.062500,-0.013668,-0.011719,0.062500,-0.011719,0.093750,212,12,68,-3.00,12.59
909,1,0.074219,0.022045,0.023438,0.074219,0.023438,0.093750,237,9,66,-3.00,12.67
910,1,0.035156,-0.034047,-0.033203,0.035156,-0.033203,0.093750,254,12,67,-3.00,11.00
911,1,0.027344,-0.031678,-0.031250,0.027344,-0.031250,0.093750,268,10,65,-3.00,10.88
912,1,0.060547,-0.009887,-0.009766,0.060547,-0.009766,0.093750,271,10,64,-3.00,11.03
913,1,0.003906,-0.016148,-0.011719,0.003906,-0.011719,0.093750,279,12,67,-3.00,10.65
914,1,0.035156,-0.008979,-0.007812,0.035156,-0.007812,0.093750,282,10,65,-3.00,11.82
915,1,0.062500,0.006986,0.007812,0.062500,0.007812,0.093750,284,20,66,-3.00,10.26
916,1,0.074219,0.009668,0.009766,0.074219,0.009766,0.093750,294,11,68,-3.00,12.32
917,1,0.031250,-0.007361,-0.005859,0.031250,-0.005859,0.093750,292,12,68,-3.00,12.84
918,1,0.048828,-0.019039,-0.017578,0.048828,-0.017578,0.093750,288,10,65,-3.00,12.71
919,1,0.042969,-0.018074,-0.019531,0.042969,-0.019531,0.093750,288,9,65,-3.00,10.60
920,1,0.064453,0.004812,0.005859,0.064453,0.005859,0.093750,278,9,64,-3.00,11.21
921,1,0.056641,0.008826,0.009766,0.056641,0.009766,0.093750,286,12,68,-3.00,10.60
922,1,0.048828,-0.011760,-0.011719,0.048828,-0.011719,0.093750,286,8,65,-3.00,11.41
923,1,0.039062,-0.032771,-0.033203,0.039062,-0.033203,0.093750,294,7,65,-3.00,11.50
924,1,0.021484,-0.029658,-0.029297,0.021484,-0.029297,0.093750,294,10,66,-3.00,12.04
925,1,0.058594,0.019943,0.023438,0.058594,0.023438,0.093750,290,11,65,-3.00,10.91
926,1,0.052734,-0.033736,-0.033203,0.052734,-0.033203,0.093750,285,8,65,-3.00,10.10
927,1,0.039062,-0.031064,-0.031250,0.039062,-0.031250,0.093750,290,7,63,-3.00,10.93
928,1,0.052734,-0.015957,-0.015625,0.052734,-0.015625,0.093750,297,12,66,-3.00,10.45
929,1,0.062500,0.006406,0.007812,0.062500,0.007812,0.093750,294,12,66,-3.00,11.28
930,1,0.017578,-0.030664,-0.031250,0.017578,-0.031250,0.093750,295,7,66,-3.00,12.87
931,1,0.050781,-0.021568,-0.021484,0.050781,-0.021484,0.093750,289,12,66,-3.00,11.51
932,1,-0.011719,-0.072000,-0.066406,-0.011719,-0.066406,0.093750,296,11,68,-3.00,12.54
933,1,0.046875,-0.012936,-0.013672,0.046875,-0.013672,0.093750,299,9,65,-3.00,11.62
934,1,0.027344,-0.031059,-0.031250,0.027344,-0.031250,0.093750,313,10,66,-3.00,10.94
935,1,0.048828,-0.010955,-0.009766,0.048828,-0.009766,0.093750,304,9,65,-3.00,11.13
936,1,0.044922,-0.025482,-0.027344,0.044922,-0.027344,0.093750,302,8,64,-3.00,10.88
937,1,0.042969,0.015951,0.011719,0.042969,0.011719,0.093750,301,9,65,-3.00,9.88
938,1,0.037109,-0.004379,-0.003906,0.037109,-0.003906,0.093750,303,10,66,-3.00,11.16
939,1,0.072266,-0.008275,-0.007812,0.072266,-0.007812,0.093750,302,13,69,-3.00,11.00
940,1,0.058594,-0.012068,-0.011719,0.058594,-0.011719,0.093750,308,8,66,-3.00,11.92
941,1,0.068359,0.002383,0.003906,0.068359,0.003906,0.093750,309,9,66,-3.00,10.38
942,1,0.044922,0.024086,0.025391,0.044922,0.025391,0.093750,303,9,65,-3.00,11.68
943,1,0.048828,-0.001734,-0.007812,0.048828,-0.007812,0.093750,308,11,68,-3.00,11.12
944,1,0.035156,-0.029186,-0.029297,0.035156,-0.029297,0.093750,310,10,67,-3.00,10.17
945,1,0.007812,-0.045969,-0.046875,0.007812,-0.046875,0.093750,308,10,65,-3.00,11.69
946,1,0.058594,-0.027232,-0.023438,0.058594,-0.023438,0.093750,278,5,63,-3.00,11.41
947,1,0.046875,-0.019729,-0.017578,0.046875,-0.017578,0.093750,287,12,69,-3.00,10.75
948,1,0.025391,-0.015994,-0.009766,0.025391,-0.009766,0.093750,295,8,64,-3.00,12.39
949,1,0.058594,0.003225,0.003906,0.058594,0.003906,0.093750,304,15,66,-3.00,11.05
950,1,0.048828,-0.002703,0.007812,0.048828,0.007812,0.093750,264,15,66,-3.00,10.57
951,1,0.029297,-0.017902,-0.011719,0.029297,-0.011719,0.093750,275,11,67,-3.00,12.84
952,1,0.074219,0.014477,0.017578,0.074219,0.017578,0.093750,288,10,67,-3.00,11.76
953,1,0.068359,-0.017510,-0.015625,0.068359,-0.015625,0.093750,296,15,66,-3.00,10.99
954,1,0.019531,-0.023357,-0.033203,0.019531,-0.033203,0.093750,302,9,65,-3.00,10.49
955,1,0.027344,-0.034369,-0.033203,0.027344,-0.033203,0.093750,301,9,66,-3.00,11.73
956,1,0.054688,-0.015187,-0.013672,0.054688,-0.013672,0.093750,298,13,67,-3.00,10.70
957,1,0.052734,-0.021383,-0.019531,0.052734,-0.019531,0.093750,292,9,66,-3.00,10.60
958,1,0.060547,0.007648,0.000000,0.060547,0.000000,0.093750,300,9,66,-3.00,12.47
959,1,0.041016,0.002867,0.005859,0.041016,0.005859,0.093750,297,12,67,-3.00,12.03
960,1,0.017578,-0.023885,-0.031250,0.017578,-0.031250,0.093750,307,11,67,-3.00,11.43
961,1,-0.005859,-0.022277,-0.017578,-0.005859,-0.017578,0.093750,303,8,66,-3.00,13.04
962,1,0.048828,-0.003721,-0.013672,0.048828,-0.013672,0.093750,297,12,68,-3.00,11.75
963,1,0.062500,-0.006047,-0.005859,0.062500,-0.005859,0.093750,309,6,67,-3.00,11.57
964,1,0.056641,-0.012797,-0.011719,0.056641,-0.011719,0.093750,307,10,66,-3.00,9.88
965,1,0.019531,-0.051143,-0.050781,0.019531,-0.050781,0.093750,303,13,69,-3.00,11.38
966,1,0.060547,0.002066,0.005859,0.060547,0.005859,0.093750,294,11,64,-3.00,11.33
967,1,0.017578,-0.023463,-0.021484,0.017578,-0.021484,0.093750,294,11,65,-3.00,10.69
968,1,0.060547,0.014646,0.019531,0.060547,0.019531,0.093750,299,9,66,-3.00,10.81
969,1,0.044922,-0.007191,-0.003906,0.044922,-0.003906,0.093750,301,11,66,-3.00,10.05
970,1,0.052734,-0.006029,-0.003906,0.052734,-0.003906,0.093750,299,9,65,-3.00,9.94
971,1,0.054688,-0.008682,-0.009766,0.054688,-0.009766,0.093750,306,13,67,-3.00,12.99
972,1,0.052734,-0.010857,-0.009766,0.052734,-0.009766,0.093750,307,8,64,-3.00,10.78
973,1,0.046875,-0.026006,-0.025391,0.046875,-0.025391,0.093750,310,11,66,-3.00,11.97
974,1,0.058594,-0.009930,-0.007812,0.058594,-0.007812,0.093750,308,12,67,-3.00,11.45
975,1,0.068359,-0.006510,-0.005859,0.068359,-0.005859,0.093750,306,10,66,-3.00,10.94
976,1,0.050781,0.009732,-0.001953,0.050781,-0.001953,0.093750,299,14,68,-3.00,10.61
977,1,0.085938,-0.000902,0.000000,0.085938,0.000000,0.093750,303,7,67,-3.00,11.05
978,1,0.027344,-0.003117,0.000000,0.027344,0.000000,0.093750,303,12,67,-3.00,10.64
979,1,0.037109,-0.035492,-0.039062,0.037109,-0.039062,0.093750,294,10,63,-3.00,10.73
980,1,0.050781,-0.010713,-0.009766,0.050781,-0.009766,0.093750,289,12,64,-3.00,10.46
981,1,0.041016,-0.025525,-0.025391,0.041016,-0.025391,0.093750,298,12,70,-3.00,11.41
982,1,0.082031,0.002912,0.003906,0.082031,0.003906,0.093750,286,7,64,-3.00,11.20
983,1,0.046875,-0.006469,-0.005859,0.046875,-0.005859,0.093750,279,10,64,-3.00,11.59
984,1,0.009766,-0.026836,-0.025391,0.009766,-0.025391,0.093750,293,13,67,-3.00,12.11
985,1,0.076172,0.002336,0.003906,0.076172,0.003906,0.093750,289,9,66,-3.00,9.71
986,1,0.037109,-0.014732,-0.013672,0.037109,-0.013672,0.093750,292,14,68,-3.00,10.78
987,1,0.009766,-0.030730,-0.033203,0.009766,-0.033203,0.093750,304,15,69,-3.00,10.38
988,1,0.058594,0.014342,0.015625,0.058594,0.015625,0.093750,307,9,65,-3.00,12.62
989,1,0.031250,-0.024227,-0.023438,0.031250,-0.023438,0.093750,312,9,66,-3.00,12.09
990,1,0.025391,-0.040066,-0.039062,0.025391,-0.039062,0.093750,307,16,66,-3.00,10.14
991,1,0.021484,-0.035264,-0.033203,0.021484,-0.033203,0.093750,312,9,66,-3.00,10.65
992,1,0.027344,-0.021430,-0.023438,0.027344,-0.023438,0.093750,314,9,66,-3.00,12.80
993,1,0.041016,-0.002867,-0.007812,0.041016,-0.007812,0.093750,286,9,66,-3.00,12.02
994,1,0.041016,-0.022979,-0.021484,0.041016,-0.021484,0.093750,291,8,69,-3.00,10.87
995,1,0.070312,-0.003807,-0.003906,0.070312,-0.003906,0.093750,294,9,66,-3.00,10.95
996,1,0.054688,-0.022395,-0.021484,0.054688,-0.021484,0.093750,296,6,71,-3.00,10.74
997,1,0.076172,-0.015197,-0.013672,0.076172,-0.013672,0.093750,299,11,67,-3.00,10.29
998,1,0.041016,-0.029879,-0.025391,0.041016,-0.025391,0.093750,298,11,67,-3.00,10.33
999,1,0.041016,-0.013033,-0.011719,0.041016,-0.011719,0.093750,308,6,67,-3.00,11.48
1000,1,0.007812,-0.061281,-0.058594,0.007812,-0.058594,0.093750,311,11,66,-3.00,11.15
1001,1,0.041016,-0.024748,-0.023438,0.041016,-0.023438,0.093750,307,9,66,-3.00,10.46
1002,1,0.044922,-0.016973,-0.017578,0.044922,-0.017578,0.093750,310,9,66,-3.00,10.44
1003,1,0.039062,-0.037215,-0.035156,0.039062,-0.035156,0.093750,316,15,69,-3.00,11.73
1004,1,0.042969,-0.012928,-0.013672,0.042969,-0.013672,0.093750,313,9,66,-3.00,11.82
1005,1,0.044922,-0.029516,-0.029297,0.044922,-0.029297,0.093750,315,6,64,-3.00,11.01
1006,1,0.050781,-0.020740,-0.021484,0.050781,-0.021484,0.093750,317,9,66,-3.00,11.28
1007,1,0.019531,-0.028945,-0.027344,0.019531,-0.027344,0.093750,311,14,68,-3.00,10.52
1008,1,0.048828,-0.027986,-0.025391,0.048828,-0.025391,0.093750,317,8,66,-3.00,9.92
1009,1,0.035156,-0.023658,-0.021484,0.035156,-0.021484,0.093750,277,5,66,-3.00,10.09
1010,1,0.029297,-0.029109,-0.027344,0.029297,-0.027344,0.093750,289,7,67,-3.00,12.11
1011,1,0.021484,-0.033484,-0.031250,0.021484,-0.031250,0.093750,286,9,66,-3.00,11.83
1012,1,0.070312,-0.002064,-0.003906,0.070312,-0.003906,0.093750,293,17,65,-3.00,9.89
1013,1,0.037109,-0.023791,-0.023438,0.037109,-0.023438,0.093750,293,10,64,-3.00,11.18
1014,1,0.062500,-0.025783,-0.025391,0.062500,-0.025391,0.093750,299,11,66,-3.00,11.00
1015,1,0.041016,-0.016119,-0.017578,0.041016,-0.017578,0.093750,298,13,67,-3.00,12.00
1016,1,0.031250,-0.017102,-0.017578,0.031250,-0.017578,0.093750,297,12,67,-3.00,10.47
1017,1,0.013672,-0.042293,-0.041016,0.013672,-0.041016,0.093750,294,9,66,-3.00,11.01
1018,1,0.058594,-0.009553,-0.007812,0.058594,-0.007812,0.093750,281,12,67,-3.00,10.88
1019,1,0.066406,-0.005047,-0.001953,0.066406,-0.001953,0.093750,293,7,68,-3.00,11.57
1020,1,0.042969,-0.011439,-0.009766,0.042969,-0.009766,0.093750,301,13,67,-3.00,11.56
1021,1,0.060547,-0.022975,-0.023438,0.060547,-0.023438,0.093750,300,9,68,-3.00,11.78
1022,1,0.044922,-0.030082,-0.029297,0.044922,-0.029297,0.093750,303,15,68,-3.00,10.73
1023,1,0.060547,-0.014133,-0.009766,0.060547,-0.009766,0.093750,252,15,69,-3.00,10.76
1024,1,0.048828,-0.019035,-0.017578,0.048828,-0.017578,0.093750,264,11,65,-3.00,11.08
1025,1,0.089844,0.018537,0.019531,0.089844,0.019531,0.093750,282,10,64,-3.00,13.46
1026,1,0.052734,-0.013041,-0.013672,0.052734,-0.013672,0.093750,285,20,71,-3.00,11.61
1027,1,0.025391,-0.021490,-0.013672,0.025391,-0.013672,0.093750,290,13,67,-3.00,10.45
1028,1,0.039062,-0.018268,-0.015625,0.039062,-0.015625,0.093750,290,17,69,-3.00,11.81
1029,1,0.033203,-0.012531,-0.009766,0.033203,-0.009766,0.093750,287,17,67,-3.00,12.66
1030,1,0.027344,-0.041064,-0.039062,0.027344,-0.039062,0.093750,293,16,69,-3.00,10.82
1031,1,0.083984,-0.037059,-0.039062,0.083984,-0.039062,0.093750,297,19,67,-3.00,11.26
1032,1,0.068359,0.009332,0.015625,0.068359,0.015625,0.093750,298,12,67,-3.00,10.76
1033,1,0.021484,-0.045809,-0.048828,0.021484,-0.048828,0.093750,296,10,65,-3.00,10.44
1034,1,0.058594,-0.021283,-0.021484,0.058594,-0.021484,0.093750,299,17,67,-3.00,11.26
1035,1,0.037109,-0.036152,-0.035156,0.037109,-0.035156,0.093750,312,20,69,-3.00,11.01
1036,1,0.058594,-0.022850,-0.023438,0.058594,-0.023438,0.093750,303,9,64,-3.00,11.42
1037,1,0.041016,-0.028660,-0.029297,0.041016,-0.029297,0.093750,306,16,69,-3.00,10.52
1038,1,0.054688,-0.013936,-0.011719,0.054688,-0.011719,0.093750,305,17,69,-3.00,10.38
1039,1,0.033203,-0.013230,-0.003906,0.033203,-0.003906,0.093750,311,16,67,-3.00,11.79
1040,1,0.050781,-0.011564,-0.009766,0.050781,-0.009766,0.093750,307,6,67,-3.00,10.14
1041,1,0.041016,-0.006014,-0.001953,0.041016,-0.001953,0.093750,310,11,66,-3.00,11.05
1042,1,0.058594,-0.027650,-0.029297,0.058594,-0.029297,0.093750,307,17,69,-3.00,12.08
1043,1,0.046875,-0.013379,-0.011719,0.046875,-0.011719,0.093750,309,21,69,-3.00,11.87
1044,1,0.019531,-0.065705,-0.066406,0.019531,-0.066406,0.093750,311,17,71,-3.00,10.09
1045,1,0.050781,-0.017619,-0.015625,0.050781,-0.015625,0.093750,311,15,66,-3.00,10.48
1046,1,0.050781,-0.008102,-0.007812,0.050781,-0.007812,0.093750,314,11,67,-3.00,11.40
1047,1,0.056641,-0.007785,-0.003906,0.056641,-0.003906,0.093750,309,14,68,-3.00,10.45
1048,1,0.072266,-0.004592,-0.011719,0.072266,-0.011719,0.093750,317,17,69,-3.00,12.33
1049,1,0.044922,-0.027279,-0.027344,0.044922,-0.027344,0.093750,317,18,67,-3.00,10.81
1050,1,0.066406,0.017244,0.019531,0.066406,0.019531,0.093750,324,16,68,-3.00,10.71
1051,1,0.064453,0.024309,0.027344,0.064453,0.027344,0.093750,326,13,68,-3.00,11.25
1052,1,0.046875,-0.020129,-0.019531,0.046875,-0.019531,0.093750,329,10,65,-3.00,11.65
1053,1,0.058594,-0.017447,-0.013672,0.058594,-0.013672,0.093750,313,6,65,-3.00,11.06
1054,1,0.048828,-0.024277,-0.029297,0.048828,-0.029297,0.093750,316,16,70,-3.00,10.61
1055,1,0.019531,-0.013150,-0.007812,0.019531,-0.007812,0.093750,321,12,68,-3.00,10.82
1056,1,0.044922,-0.007676,-0.011719,0.044922,-0.011719,0.093750,327,12,67,-3.00,9.84
1057,1,0.042969,-0.009307,-0.007812,0.042969,-0.007812,0.093750,324,12,66,-3.00,11.83
1058,1,0.009766,-0.044066,-0.042969,0.009766,-0.042969,0.093750,326,16,68,-3.00,11.45
1059,1,0.044922,-0.023875,-0.023438,0.044922,-0.023438,0.093750,322,13,67,-3.00,11.03
1060,1,0.021484,-0.036789,-0.035156,0.021484,-0.035156,0.093750,317,6,66,-3.00,10.53
1061,1,0.041016,-0.041436,-0.039062,0.041016,-0.039062,0.093750,319,17,67,-3.00,11.27
1062,1,0.009766,-0.044307,-0.042969,0.009766,-0.042969,0.093750,318,13,66,-3.00,11.37
1063,1,0.042969,-0.016531,-0.013672,0.042969,-0.013672,0.093750,319,16,69,-3.00,10.11
1064,1,0.070312,-0.007736,-0.007812,0.070312,-0.007812,0.093750,313,17,68,-3.00,10.23
1065,1,0.029297,-0.035689,-0.035156,0.029297,-0.035156,0.093750,319,18,68,-3.00,10.90
1066,1,-0.009766,-0.056672,-0.050781,-0.009766,-0.050781,0.093750,254,10,65,-3.00,12.20
1067,1,0.078125,-0.015062,-0.013672,0.078125,-0.013672,0.093750,265,12,67,-3.00,10.35
1068,1,0.025391,-0.037727,-0.035156,0.025391,-0.035156,0.093750,278,5,67,-3.00,10.19
1069,1,0.035156,-0.027770,-0.025391,0.035156,-0.025391,0.093750,289,11,69,-3.00,10.35
1070,1,0.035156,-0.032723,-0.031250,0.035156,-0.031250,0.093750,288,5,66,-3.00,9.72
1071,1,0.035156,-0.031457,-0.031250,0.035156,-0.031250,0.093750,295,14,67,-3.00,11.46
1072,1,0.070312,-0.001988,-0.001953,0.070312,-0.001953,0.093750,299,17,67,-3.00,11.42
1073,1,0.025391,-0.015773,-0.019531,0.025391,-0.019531,0.093750,288,14,68,-3.00,11.96
1074,1,0.046875,-0.009137,-0.007812,0.046875,-0.007812,0.093750,288,15,70,-3.00,10.50
1075,1,0.064453,0.016977,0.025391,0.064453,0.025391,0.093750,292,11,66,-3.00,10.35
1076,1,0.031250,-0.038361,-0.037109,0.031250,-0.037109,0.093750,295,21,69,-3.00,11.37
1077,1,0.066406,-0.000492,0.000000,0.066406,0.000000,0.093750,300,16,70,-3.00,9.87
1078,1,0.033203,-0.004219,-0.007812,0.033203,-0.007812,0.093750,301,10,65,-3.00,11.29
1079,1,0.044922,-0.012395,-0.011719,0.044922,-0.011719,0.093750,303,15,69,-3.00,11.07
