961,1,-0.710938,-1.217578,-0.710938,-1.217578,243,243,169,78,3.69
962,1,0.468750,-0.457301,0.468750,-0.457301,250,250,169,80,1.67
963,1,-0.058594,-0.453250,-0.058594,-0.453250,252,252,168,78,1.67
964,1,-0.556641,-1.315311,-0.556641,-1.315311,251,251,169,80,1.02
965,1,0.076172,-0.711240,0.076172,-0.711240,258,258,166,79,2.05
966,1,0.125000,-0.468816,0.125000,-0.468816,252,252,160,70,0.99
967,1,-0.839844,-1.475090,-0.839844,-1.475090,259,259,168,74,2.21
968,1,-0.572266,-1.146605,-0.572266,-1.146605,255,255,167,78,0.99
969,1,-0.291016,-0.976527,-0.291016,-0.976527,252,252,168,74,0.99
970,1,0.523438,-0.183971,0.523438,-0.183971,263,263,167,78,0.89
971,1,0.060547,-0.559852,0.060547,-0.559852,243,243,166,71,1.45
972,1,0.134766,-0.572299,0.134766,-0.572299,238,238,166,79,1.00
973,1,-1.320312,-1.718125,-1.320312,-1.718125,255,255,175,78,1.48
974,1,-0.878906,-1.629781,-0.878906,-1.629781,258,258,166,79,1.72
975,1,0.412109,-0.038326,0.412109,-0.038326,248,248,174,78,1.48
976,1,-0.007812,-1.558830,-0.007812,-1.558830,147,147,174,79,2.39
977,1,-0.873047,-1.924660,-0.873047,-1.924660,212,212,170,79,1.57
978,1,0.615234,-0.475979,0.615234,-0.475979,243,243,172,84,1.01
979,1,1.000000,-0.273588,1.000000,-0.273588,253,253,169,82,2.38
980,1,0.400391,-0.350211,0.400391,-0.350211,254,254,171,82,2.58
981,1,-0.404297,-1.367389,-0.404297,-1.367389,255,255,173,82,2.31
982,1,1.214844,0.179959,1.214844,0.179959,260,260,176,84,1.03
983,1,-0.091797,-0.982066,-0.091797,-0.982066,271,271,172,83,1.65
984,1,-0.210938,-0.934408,-0.210938,-0.934408,278,278,177,83,1.02
985,1,-0.515625,-1.079555,-0.515625,-1.079555,272,272,174,83,1.65
986,1,-0.019531,-1.094174,-0.019531,-1.094174,270,270,172,80,2.40
987,1,-0.708984,-1.588260,-0.708984,-1.588260,276,276,177,81,1.64
988,1,-0.050781,-0.802164,-0.050781,-0.802164,269,269,175,85,3.00
989,1,0.308594,-0.129482,0.308594,-0.129482,280,280,173,86,1.56
990,1,-0.406250,-1.622273,-0.406250,-1.622273,284,284,175,83,1.56
991,1,-0.937500,-1.508172,-0.937500,-1.508172,261,261,174,81,1.50
992,1,-1.371094,-2.436684,-1.371094,-2.436684,258,258,173,84,1.74
993,1,-0.529297,-1.145219,-0.529297,-1.145219,254,254,172,80,1.53
994,1,-0.138672,-0.945189,-0.138672,-0.945189,269,269,178,82,1.05
995,1,1.148438,0.601229,1.148438,0.601229,262,262,178,84,1.03
996,1,-0.820312,-1.642396,-0.820312,-1.642396,269,269,175,82,2.74
997,1,-0.113281,-0.840832,-0.113281,-0.840832,251,251,180,85,2.06
998,1,-0.080078,-1.314902,-0.080078,-1.314902,256,256,171,78,1.97
999,1,-0.029297,-0.549990,-0.029297,-0.549990,241,241,183,89,1.19
1000,1,0.464844,-0.407717,0.464844,-0.407717,243,243,176,80,1.57
1001,1,-0.019531,-1.289826,-0.019531,-1.289826,257,257,183,89,2.49
1002,1,0.205078,-0.683195,0.205078,-0.683195,249,249,183,91,1.59
1003,1,0.156250,-0.359090,0.156250,-0.359090,255,255,184,84,2.17
1004,1,-0.484375,-0.984486,-0.484375,-0.984486,266,266,183,85,1.70
1005,1,0.359375,0.035232,0.359375,0.035232,276,276,172,81,1.66
1006,1,0.041016,-0.629166,0.041016,-0.629166,257,257,185,91,1.04
1007,1,1.164062,0.736201,1.164062,0.736201,257,257,170,80,1.02
1008,1,0.085938,-0.306568,0.085938,-0.306568,245,245,183,84,1.03
1009,1,0.246094,-0.225072,0.246094,-0.225072,244,244,176,84,1.04
1010,1,0.228516,-0.785699,0.228516,-0.785699,246,246,170,81,1.44
1011,1,0.921875,-0.230111,0.921875,-0.230111,236,236,170,81,2.36
1012,1,-0.466797,-1.714133,-0.466797,-1.714133,228,228,173,80,1.63
1013,1,-0.841797,-1.820984,-0.841797,-1.820984,223,223,177,84,1.02
1014,1,-0.744141,-2.031953,-0.744141,-2.031953,233,233,176,83,1.76
1015,1,-0.306641,-1.243463,-0.306641,-1.243463,238,238,174,78,1.74
1016,1,-0.166016,-0.733014,-0.166016,-0.733014,230,230,176,81,1.02
1017,1,-0.740234,-1.669801,-0.740234,-1.669801,236,236,175,82,1.03
1018,1,0.400391,-0.275520,0.400391,-0.275520,259,259,178,83,1.03
1019,1,0.054688,-1.455162,0.054688,-1.455162,246,246,177,85,1.70
1020,1,-0.056641,-1.032068,-0.056641,-1.032068,248,248,178,84,1.63
1021,1,-0.492188,-1.302938,-0.492188,-1.302938,249,249,176,83,1.04
1022,1,0.744141,-0.202889,0.744141,-0.202889,244,244,180,86,2.52
1023,1,0.369141,-0.189707,0.369141,-0.189707,257,257,171,77,1.70
1024,1,0.339844,-0.117939,0.339844,-0.117939,269,269,174,83,1.02
1025,1,-1.027344,-1.635234,-1.027344,-1.635234,270,270,176,83,2.21
1026,1,0.837891,-0.815869,0.837891,-0.815869,278,278,176,85,1.66
1027,1,-0.603516,-1.946762,-0.603516,-1.946762,284,284,177,85,1.71
1028,1,-0.587891,-1.246326,-0.587891,-1.246326,277,277,179,82,2.45
1029,1,-0.019531,-1.107750,-0.019531,-1.107750,270,270,179,85,1.76
1030,1,0.060547,-1.001266,0.060547,-1.001266,259,259,178,85,1.52
1031,1,-0.523438,-2.639658,-0.523438,-2.639658,254,254,179,84,2.31
1032,1,0.406250,-0.467014,0.406250,-0.467014,240,240,181,84,1.04
1033,1,-0.583984,-1.304828,-0.583984,-1.304828,249,249,174,79,1.51
1034,1,0.626953,-0.213828,0.626953,-0.213828,240,240,174,79,1.75
1035,1,0.708984,-0.969447,0.708984,-0.969447,253,253,175,79,3.16
1036,1,-0.253906,-0.763877,-0.253906,-0.763877,226,226,173,80,2.87
1037,1,0.216797,-0.397221,0.216797,-0.397221,227,227,175,80,1.04
1038,1,0.792969,0.380518,0.792969,0.380518,222,222,176,86,1.03
1039,1,-0.859375,-1.450021,-0.859375,-1.450021,229,229,178,80,1.54
1040,1,-0.027344,-0.623734,-0.027344,-0.623734,235,235,175,89,1.62
1041,1,-0.591797,-1.280914,-0.591797,-1.280914,238,238,178,82,2.38
1042,1,-0.009766,-0.810070,-0.009766,-0.810070,235,235,173,80,2.38
1043,1,-0.025391,-0.999445,-0.025391,-0.999445,236,236,178,82,1.05
1044,1,-0.599609,-1.495932,-0.599609,-1.495932,228,228,176,81,1.80
1045,1,-0.285156,-1.397898,-0.285156,-1.397898,227,227,179,86,2.50
1046,1,0.396484,-0.033715,0.396484,-0.033715,218,218,178,82,1.22
1047,1,-1.525391,-2.088248,-1.525391,-2.088248,207,207,180,83,1.75
1048,1,0.119141,-0.788516,0.119141,-0.788516,160,160,180,83,1.08
1049,1,0.179688,-0.691561,0.179688,-0.691561,184,184,180,83,1.08
1050,1,-0.267578,-0.705072,-0.267578,-0.705072,193,193,176,83,0.97
1051,1,0.621094,0.223744,0.621094,0.223744,218,218,179,84,1.21
1052,1,-0.306641,-0.807752,-0.306641,-0.807752,220,220,182,84,2.84
1053,1,0.089844,-0.868150,0.089844,-0.868150,234,234,181,85,1.98
1054,1,0.482422,-0.261363,0.482422,-0.261363,234,234,181,86,1.19
1055,1,-1.255859,-1.856643,-1.255859,-1.856643,244,244,179,83,3.31
1056,1,-0.146484,-1.005135,-0.146484,-1.005135,254,254,177,82,1.54
1057,1,0.156250,-0.625486,0.156250,-0.625486,266,266,179,83,1.76
1058,1,-0.066406,-0.400559,-0.066406,-0.400559,261,261,174,80,1.75
1059,1,0.019531,-0.691320,0.019531,-0.691320,266,266,176,80,1.65
1060,1,-0.107422,-0.417943,-0.107422,-0.417943,267,267,177,79,0.91
1061,1,-0.373047,-0.835982,-0.373047,-0.835982,266,266,180,95,2.42
1062,1,0.349609,-0.334791,0.349609,-0.334791,264,264,182,90,1.02
1063,1,0.027344,-0.557723,0.027344,-0.557723,256,256,177,79,1.55
1064,1,0.048828,-0.440002,0.048828,-0.440002,253,253,183,89,2.32
1065,1,-0.224609,-0.610496,-0.224609,-0.610496,241,241,180,90,1.67
1066,1,0.230469,-0.348846,0.230469,-0.348846,242,242,180,87,1.02
1067,1,0.041016,-0.547588,0.041016,-0.547588,254,254,180,87,1.65
1068,1,0.730469,0.346064,0.730469,0.346064,258,258,183,84,1.01
1069,1,-0.726562,-1.025297,-0.726562,-1.025297,252,252,181,92,1.76
1070,1,-1.042969,-1.557197,-1.042969,-1.557197,267,267,179,82,2.02
1071,1,1.015625,0.586064,1.015625,0.586064,255,255,181,87,1.03
1072,1,0.287109,-0.604602,0.287109,-0.604602,281,281,177,79,2.28
1073,1,-0.884766,-1.538664,-0.884766,-1.538664,277,277,188,83,1.68
1074,1,0.361328,0.015770,0.361328,0.015770,281,281,186,84,1.03
1075,1,0.107422,-0.483072,0.107422,-0.483072,264,264,185,88,1.58
1076,1,0.054688,-0.405447,0.054688,-0.405447,265,265,178,83,1.80
1077,1,-0.447266,-0.825959,-0.447266,-0.825959,268,268,183,84,1.06
1078,1,0.884766,0.423887,0.884766,0.423887,267,267,186,82,1.01
1079,1,-0.023438,-0.610186,-0.023438,-0.610186,254,254,186,90,2.24
1080,1,1.173828,0.790736,1.173828,0.790736,255,255,184,94,1.54
1081,1,1.089844,0.477598,1.089844,0.477598,275,275,187,97,2.19
1082,1,-1.718750,-2.322137,-1.718750,-2.322137,263,263,180,90,1.66
1083,1,-0.144531,-0.701648,-0.144531,-0.701648,271,271,188,103,1.79
1084,1,0.347656,-0.054912,0.347656,-0.054912,268,268,177,81,1.06
