generation,phase,best_fitness,avg_fitness,median_fitness,best_delta,median_delta,global_best_fitness,n_species,n_connections_best,n_hidden_best,oracle_tax,elapsed_sec
1104,1,0.089844,0.074293,0.076172,0.089844,0.076172,0.130859,305,50,31,-3.00,6.73
1105,1,0.009766,-0.002674,-0.001953,0.009766,-0.001953,0.130859,303,49,31,-3.00,6.97
1106,1,0.000000,-0.015078,-0.011719,0.000000,-0.011719,0.130859,306,53,31,-3.00,12.26
1107,1,0.085938,0.064521,0.062500,0.085938,0.062500,0.130859,308,52,32,-3.00,11.72
1108,1,0.070312,0.043092,0.044922,0.070312,0.044922,0.130859,305,49,31,-3.00,6.71
1109,1,-0.050781,-0.057951,-0.058594,-0.050781,-0.058594,0.130859,308,50,31,-3.00,17.02
1110,1,0.023438,0.012725,0.015625,0.023438,0.015625,0.130859,311,51,31,-3.00,15.32
1111,1,0.048828,0.032803,0.031250,0.048828,0.031250,0.130859,314,53,31,-3.00,12.19
1112,1,0.048828,0.026230,0.023438,0.048828,0.023438,0.130859,308,50,30,-3.00,11.55
1113,1,0.027344,0.005322,0.001953,0.027344,0.001953,0.130859,311,48,30,-3.00,6.73
1114,1,0.023438,0.015793,0.017578,0.023438,0.017578,0.130859,312,50,30,-3.00,7.34
1115,1,0.048828,0.032195,0.027344,0.048828,0.027344,0.130859,314,52,30,-3.00,11.58
1116,1,0.007812,-0.008449,-0.005859,0.007812,-0.005859,0.130859,317,51,30,-3.00,6.70
1117,1,0.035156,0.019504,0.013672,0.035156,0.013672,0.130859,316,51,30,-3.00,12.31
1118,1,0.054688,0.043125,0.046875,0.054688,0.046875,0.130859,321,52,32,-3.00,11.00
1119,1,0.058594,0.041443,0.042969,0.058594,0.042969,0.130859,320,48,30,-3.00,16.82
1120,1,0.044922,0.034742,0.037109,0.044922,0.037109,0.130859,322,53,33,-3.00,11.14
1121,1,0.005859,-0.049389,-0.054688,0.005859,-0.054688,0.130859,319,52,32,-3.00,11.17
1122,1,0.060547,0.038668,0.039062,0.060547,0.039062,0.130859,318,55,33,-3.00,6.87
1123,1,0.078125,0.064572,0.064453,0.078125,0.064453,0.130859,318,53,31,-3.00,6.58
1124,1,0.070312,0.044201,0.046875,0.070312,0.046875,0.130859,318,52,32,-3.00,2.46
1125,1,0.066406,0.039027,0.025391,0.066406,0.025391,0.130859,317,52,31,-3.00,12.28
1126,1,0.046875,0.034402,0.037109,0.046875,0.037109,0.130859,315,50,31,-3.00,6.76
1127,1,0.037109,0.020420,0.021484,0.037109,0.021484,0.130859,319,50,31,-3.00,10.98
1128,1,0.044922,0.028756,0.029297,0.044922,0.029297,0.130859,319,53,31,-3.00,2.48
1129,1,0.058594,0.046732,0.041016,0.058594,0.041016,0.130859,320,53,31,-3.00,11.59
1130,1,0.064453,0.038895,0.039062,0.064453,0.039062,0.130859,320,51,31,-3.00,7.45
1131,1,0.039062,0.019525,0.021484,0.039062,0.021484,0.130859,91,52,32,-3.00,6.57
1132,1,0.091797,0.067207,0.072266,0.091797,0.072266,0.130859,134,52,32,-3.00,7.29
1133,1,0.019531,-0.001689,0.003906,0.019531,0.003906,0.130859,155,54,31,-3.00,11.17
1134,1,0.007812,-0.024574,-0.023438,0.007812,-0.023438,0.130859,159,52,32,-3.00,11.23
1135,1,-0.003906,-0.026812,-0.027344,-0.003906,-0.027344,0.130859,186,52,32,-3.00,6.80
1136,1,0.009766,-0.025148,-0.025391,0.009766,-0.025391,0.130859,204,52,32,-3.00,6.66
1137,1,-0.007812,-0.034395,-0.031250,-0.007812,-0.031250,0.130859,228,52,32,-3.00,6.98
1138,1,-0.015625,-0.041510,-0.039062,-0.015625,-0.039062,0.130859,234,50,31,-3.00,6.83
1139,1,0.039062,0.008959,0.009766,0.039062,0.009766,0.130859,234,53,32,-3.00,17.36
1140,1,0.015625,0.001842,0.003906,0.015625,0.003906,0.130859,234,51,31,-3.00,6.65
1141,1,0.070312,0.053395,0.056641,0.070312,0.056641,0.130859,230,50,31,-3.00,11.91
1142,1,0.082031,0.063580,0.068359,0.082031,0.068359,0.130859,229,52,32,-3.00,2.48
1143,1,-0.007812,-0.021594,-0.019531,-0.007812,-0.019531,0.130859,234,56,33,-3.00,12.31
1144,1,0.019531,-0.005623,-0.009766,0.019531,-0.009766,0.130859,242,50,30,-3.00,11.64
1145,1,-0.035156,-0.060086,-0.058594,-0.035156,-0.058594,0.130859,241,52,32,-3.00,11.37
1146,1,-0.052734,-0.073527,-0.074219,-0.052734,-0.074219,0.130859,249,52,32,-3.00,6.92
1147,1,0.009766,-0.012053,-0.013672,0.009766,-0.013672,0.130859,247,51,31,-3.00,7.87
1148,1,0.001953,-0.016934,-0.015625,0.001953,-0.015625,0.130859,248,56,33,-3.00,10.97
1149,1,0.052734,0.026289,0.027344,0.052734,0.027344,0.130859,250,52,32,-3.00,7.79
1150,1,0.031250,0.003232,0.009766,0.031250,0.009766,0.130859,251,51,31,-3.00,6.84
1151,1,0.041016,0.021256,0.013672,0.041016,0.013672,0.130859,258,50,31,-3.00,11.36
1152,1,0.023438,-0.001918,0.001953,0.023438,0.001953,0.130859,263,52,32,-3.00,6.81
1153,1,-0.027344,-0.063717,-0.062500,-0.027344,-0.062500,0.130859,250,50,30,-3.00,6.74
1154,1,0.068359,0.052561,0.060547,0.068359,0.060547,0.130859,252,54,32,-3.00,2.46
1155,1,0.015625,-0.019559,-0.019531,0.015625,-0.019531,0.130859,258,51,31,-3.00,15.51
1156,1,0.107422,0.091822,0.091797,0.107422,0.091797,0.130859,261,53,33,-3.00,6.75
1157,1,0.003906,-0.031133,-0.029297,0.003906,-0.029297,0.130859,271,52,31,-3.00,6.99
1158,1,-0.003906,-0.015666,-0.013672,-0.003906,-0.013672,0.130859,273,56,34,-3.00,11.09
1159,1,0.023438,0.002967,0.005859,0.023438,0.005859,0.130859,276,56,33,-3.00,17.27
1160,1,-0.031250,-0.058088,-0.058594,-0.031250,-0.058594,0.130859,287,52,31,-3.00,11.23
1161,1,0.044922,0.034662,0.035156,0.044922,0.035156,0.130859,287,50,30,-3.00,11.56
1162,1,0.041016,0.021902,0.025391,0.041016,0.025391,0.130859,286,57,33,-3.00,11.08
1163,1,0.072266,0.062789,0.066406,0.072266,0.066406,0.130859,286,52,32,-3.00,6.87
1164,1,0.013672,0.001896,0.003906,0.013672,0.003906,0.130859,280,51,30,-3.00,6.69
1165,1,0.037109,0.024262,0.027344,0.037109,0.027344,0.130859,286,50,31,-3.00,12.65
1166,1,0.025391,-0.005531,-0.011719,0.025391,-0.011719,0.130859,281,51,30,-3.00,12.18
1167,1,0.033203,0.018719,0.021484,0.033203,0.021484,0.130859,278,53,32,-3.00,7.01
1168,1,0.039062,0.023596,0.025391,0.039062,0.025391,0.130859,290,52,30,-3.00,6.69
1169,1,0.046875,0.037270,0.039062,0.046875,0.039062,0.130859,279,51,32,-3.00,6.89
1170,1,0.054688,0.039885,0.042969,0.054688,0.042969,0.130859,286,50,30,-3.00,6.78
1171,1,0.091797,0.069656,0.072266,0.091797,0.072266,0.130859,284,50,31,-3.00,10.97
1172,1,-0.023438,-0.043322,-0.042969,-0.023438,-0.042969,0.130859,290,50,31,-3.00,6.58
1173,1,0.042969,0.029852,0.031250,0.042969,0.031250,0.130859,292,50,30,-3.00,10.96
1174,1,0.054688,0.040391,0.042969,0.054688,0.042969,0.130859,285,52,31,-3.00,6.68
1175,1,0.025391,-0.000986,-0.009766,0.025391,-0.009766,0.130859,296,53,30,-3.00,15.75
1176,1,-0.003906,-0.028174,-0.025391,-0.003906,-0.025391,0.130859,297,51,31,-3.00,11.00
1177,1,0.029297,0.003393,0.000000,0.029297,0.000000,0.130859,301,52,31,-3.00,11.00
1178,1,0.052734,0.036586,0.039062,0.052734,0.039062,0.130859,302,55,31,-3.00,2.60
1179,1,0.035156,0.021912,0.023438,0.035156,0.023438,0.130859,303,52,31,-3.00,2.47
1180,1,-0.007812,-0.018984,-0.017578,-0.007812,-0.017578,0.130859,307,52,31,-3.00,6.57
1181,1,0.007812,-0.017521,-0.021484,0.007812,-0.021484,0.130859,296,51,31,-3.00,11.11
1182,1,0.087891,0.068443,0.070312,0.087891,0.070312,0.130859,303,55,32,-3.00,11.21
1183,1,0.099609,0.069678,0.070312,0.099609,0.070312,0.130859,299,51,31,-3.00,7.35
1184,1,0.015625,0.001268,0.003906,0.015625,0.003906,0.130859,300,51,32,-3.00,6.74
1185,1,0.025391,0.012693,0.015625,0.025391,0.015625,0.130859,300,53,31,-3.00,15.32
1186,1,0.031250,0.015561,0.011719,0.031250,0.011719,0.130859,302,50,31,-3.00,11.65
1187,1,-0.011719,-0.025973,-0.033203,-0.011719,-0.033203,0.130859,308,49,31,-3.00,6.75
1188,1,0.091797,0.072508,0.074219,0.091797,0.074219,0.130859,308,52,30,-3.00,6.78
1189,1,-0.001953,-0.036061,-0.033203,-0.001953,-0.033203,0.130859,304,56,31,-3.00,6.99
1190,1,0.023438,-0.000844,-0.001953,0.023438,-0.001953,0.130859,299,52,31,-3.00,11.01
1191,1,0.101562,0.083066,0.080078,0.101562,0.080078,0.130859,296,51,31,-3.00,6.71
1192,1,0.064453,0.054826,0.056641,0.064453,0.056641,0.130859,307,52,31,-3.00,2.48
1193,1,0.054688,0.024330,0.025391,0.054688,0.025391,0.130859,305,51,30,-3.00,12.29
1194,1,0.025391,0.013973,0.017578,0.025391,0.017578,0.130859,300,51,30,-3.00,10.96
1195,1,0.005859,-0.012301,-0.011719,0.005859,-0.011719,0.130859,301,49,30,-3.00,6.93
1196,1,0.005859,-0.007371,-0.005859,0.005859,-0.005859,0.130859,306,50,31,-3.00,11.17
1197,1,0.054688,0.042029,0.048828,0.054688,0.048828,0.130859,147,50,30,-3.00,2.49
1198,1,0.031250,0.015570,0.017578,0.031250,0.017578,0.130859,197,52,32,-3.00,2.47
1199,1,0.039062,0.023732,0.025391,0.039062,0.025391,0.130859,219,50,30,-3.00,7.82
